sad, Summer has come and passed the innocent can never last Wake me up when September ends Like my father's come to pass seven years has gone so fast Wake me up when September ends  Here comes the rain again falling from the stars Drenched in my pain again becoming who we are As my memory rests but never forgets what I lost Wake me up when September ends  Summer has come and passed the innocent can never last Wake me up when September ends Ring out the bells again like we did when spring began Wake me up when September ends  Here comes the rain again falling from the stars Drenched in my pain again becoming who we are As my memory rests but never forgets what I lost Wake me up when September ends  Summer has come and passed the innocent can never last Wake me up when September ends Like my father's come to pass twenty years has gone so fast Wake me up when September ends  Wake me up when September ends Wake me up when September ends
sad, Members Only Volume... Volume 3 Uh  Won't fall my nigga I slip not Won't fall my nigga I slip not Won't fall my nigga I slip not I won't be dead misled ahead I never break uh Won't fall my nigga I slip not Won't fall my nigga I slip not uh Won't fall my nigga I slip not I won't be dead misled ahead I never break uh  Lost in the pessimistic state of perception It's been hard to participate in natural instances And due to my history I don't know what's next for me But keep my composure fuck over anyone next to me If dean detriment told me love was for negligent Motherfuckers that can't seem to keep wearin' their head I'm not self-aware I'm misled I'm a hypocrite like the rest I will kill myself if it benefit all of my fucking friends I'm sorry mama I didn't mean to fucking hurt you If I could test my worth I'll show you heaven on this earth So if alive or in the dirt I swear to God you'll be my first priority Before the hurt that mean for better or for worse I said I didn't mean to fucking hurt you If I had to test my worth I'll show you heaven on this earth So if alive or in the dirt I swear to God you'll be my first priority Before the hurt that mean for better or for worse I said  Won't fall my nigga I slip not uh Won't fall my nigga I slip not uh Won't fall my nigga I slip not I won't be dead misled ahead I never break uh Won't fall my nigga I slip not uh Won't fall my nigga I slip not uh Won't fall my nigga I slip not I won't be dead misled ahead I never break uh  Through the soulless pit I never slip I get a grip My mind drift to a place where the devil lives My soul rise to the sky made of abyss With the evidence that I made with the elements Fuck your settlement let's settle this now We tearing it down we make these incredible sounds We cherish them now The pain that was never announced we singin' it out They look around confused like they ain't figure it out  Oh you can't run away From everything you made You try to erase Memories will fade
sad, I know you so well so well I mean I can do anything that he can I've been pretty...  I know you're somewhere somewhere I've been trapped in my mind girl just holdin' on I don't wanna pretend we're somethin' we're nothin' I've been stuck thinkin' 'bout her I can't hold on  I'm in pain wanna put 10 shots in my brain I've been trippin' 'bout some things can't change Suicidal same time I'm tame Picture this in bed get a phone call Girl that you fucked with killed herself That was this summer and nobody helped And ever since then man I hate myself Wanna fuckin' end it pessimistic All wanna see me with no pot to piss in But niggas been excited 'bout the grave I'm diggin' Havin' conversations 'bout my haste decisions Fuckin' sickenin'; at the same time Memories surface through the grapevine 'Bout my uncle playin' with a slip knot Post-traumatic stress got me fucked up Been fucked up since the couple months they had a nigga locked up  I'll be feelin' pain I'll be feelin' pain just to hold on And I don't feel the same I'm so numb I'll be feelin' pain I'll be feelin' pain just to hold on And I don't feel the same I'm so numb  I know you so well I mean I can do anything that he can I've been pretty... I know you so well
sad, Simone: Maybe I'm just crazy maybe I'm a fool Maybe I don't know how to love but maybe I do Maybe you know more than me but this much is true This little heart and brain of mine say we're through with you  Emmalyn: And I wonder does it blow your mind That I'm leaving you far behind? I wonder does it stop your heart to know You're not my sunshine anymore?  All: Okay you're pretty your face is a work of art Your smile could light up New York City after dark Okay you're cover boy pretty stamped with a beauty mark But it's such a pity a boy so pretty with an ugly heart  Lauren: Maybe you'll get married and she will kiss your feet While I give all my rides away I won't lose no sleep Maybe on your honeymoon you'll think of me But if you don't won't shed a tear yeah I can guarantee  Natasha: And I wonder does it blow your mind That I'm leaving you far behind? I wonder does it stop your heart to know You're not my sunshine anymore?  All: Okay you're pretty your face is a work of art Your smile could light up New York City after dark Okay you're cover boy pretty stamped with a beauty mark But it's such a pity a boy so pretty (Emmalyn: Woah with an ugly heart) With an ugly heart  Paula: Okay you're pretty your face is a work of art Your smile could probably light up New York after dark Okay you're cover boy pretty stamped with a beauty mark But it's such a pity a boy so pretty with  Natasha: An uh- an uh- an ugly heart  Emmalyn: An uh- an uh- an ugly heart  Simone: So...  All: Okay you're pretty your face is a work of art Your smile could light up New York City after dark Okay you're cover boy pretty stamped with a beauty mark But it's such a pity a boy so pretty (Emmalyn: Woah with an ugly heart) With an ugly heart  Okay you're pretty your face is a work of art Your smile could light up New York City after dark Okay you're cover boy pretty stamped with a beauty mark But it's such a pity a boy so pretty with an ugly heart
sad, Moment of clarity I am willing to suffer To bleed-to die for the things I care about But it's like kissing the lips of my dead love- Like touching her dead cold white skin  I choose to look back- To see myself I never wanted to hurt you again I choose to look back- To see myself I never wanted to lose you again  I have been here before ground zero The past is a gaping hole  My only chance is to turn around and face it I choose to look back to see myself- For her love For her heart For her trust For her love I'm reborn...  I choose to look back- To see myself I never wanted to hurt you again I choose to look back- To see myself I never wanted to lose you again
sad, I'll kiss your mouth And swallow you whole Been holding my claim Like an old 49ers Wayward and skinny For dust in the wound For that holy water coming down  Out of our way now We're going for gold Been holding our claim Just like old 49ers Out of the city And into this room For that holy water coming down On you and me Water coming down  Lay me down Tell me I've been found 'Cause I've been drinking from the flood Wayward and skinny For dust in the wound For that holy water coming down Holy water Holy water coming down  'Cause I've been drinking from the flood Out where no one gets enough I should have known right from the start This is the aching we've been hearing of  So yes I'm gonna Lay you down So tell me you've been found You knew what I was coming for Went out of the city And into this room For that holy water coming down Holy water Sweet water Holy water coming down
sad," Ice on my neck flawless baguettes Hop off a jet barely get rest Cash through the month I get a check Yves Saint Laurent on my pants and my chest Chanel her dress Clean up her mess I eat her flesh you know the rest Count up a hun' cop a Rolex Shine like the sun you truly blessed Two-tone Patek You tell me text in the club ball like I Ubered these jets VVS's on me got my Gucci shirt wet Put a M in my bag I'ma get used to these racks I went to school where they teach you finesse Five hundred shells for the drip I invest I'm the boss man I keep cash in the desk Know the coupe fast when they end with a S  Now that I'm home back off the road We shut it down say it ain't so With checks in the streets shade number four Saint Laurent feet put it on toes Take it with me double your dose Covered with angels that's watching my soul Jet got a bed it's bigger windows Said I'll be there in 10 but I got there in four I feel like I'm chosen I'm covered in gold I left her wide open no self control Took nothing but five minutes she hopped in and drove  Ice on my neck flawless baguettes Hop off a jet barely get rest Cash through the month I get a check Yves Saint Laurent on my pants and my chest Chanel her dress Clean up her mess I eat her flesh you know the rest Count up a hun' cop a Rolex Shine like the sun you truly blessed  Two-tone Pateks Fendi clipboard like I Uber the jets VVS's on me got my Louis shirt wet It's a M in my bag and get used to these racks  I went to school where they teach you finesse Five hundred shells for the drip I invest I'm the boss man I keep cash in the desk Know the coupe fast when they end with a S  La Flame on a island Me and Cash Gunna hopped on a Learjet Got Prada's every color And I got CC's you ain't seen yet Said I'd kick the cup and now I'm asking ""where the codeine at""? 30 pointers and up Eliantte Drippin' my whole team wet"
sad, I know I can't take one more step towards you 'Cause all that's waiting is regret And don't you know I'm not your ghost anymore You lost the love I loved the most  I learned to live half-alive And now you want me one more time  And who do you think you are running 'round leaving scars? Collecting your jar of hearts and tearing love apart You're gonna catch a cold from the ice inside your soul So don't come back for me who do you think you are?  I hear you're asking all around If I am anywhere to be found But I have grown too strong To ever fall back in your arms  I learned to live half-alive And now you want me one more time  And who do you think you are running 'round leaving scars? Collecting your jar of hearts tearing love apart You're gonna catch a cold from the ice inside your soul So don't come back for me who do you think you are?  It took so long just to feel alright Remember how to put back the light in my eyes I wish I had missed the first time that we kissed 'Cause you broke all your promises  And now you're back you don't get to get me back  And who do you think you are running 'round leaving scars? Collecting your jar of hearts and tearing love apart You're gonna catch a cold from the ice inside your soul So don't come back for me don't come back at all  And who do you think you are running 'round leaving scars? Collecting your jar of hearts tearing love apart You're gonna catch a cold from the ice inside your soul Don't come back to me don't come back at all  Who do you think you are? Who do you think you are? Who do you think you are?
sad, Thick skin soft touch Heart of gold but it's n-n-n-not enough Forgiving arms the higher road Working hard but it's n-n-n-not enough  You said I'm not good enough I'm not good enough But what you really mean Is you're not good enough you're not good enough You can't deliver so you turn it around  You didn't let me down You didn't tear me apart You just opened my eyes While breaking my heart  You didn't do it for me I'm not as dumb as you think You just made me cry While claiming that you love me  You love me you love me You said you love me But that I'm not good enough I'm not good enough  A strong hold a fun ride But rollercoasters are just n-n-n-not enough I keep it in you wear me out This kind of love is n-n-n-not enough  You said I’m just a sinking ship I’m just a sinking ship But what that really means Is you can’t handle this you can’t handle this You couldn’t win so you turn it around  You didn't let me down You didn't tear me apart You just opened my eyes While breaking my heart  You didn't do it for me I'm not as dumb as you think You just made me cry While claiming that you love me  You love me you love me You said you love me But that I'm not good enough I'm not good enough  Your love feels different It’s like a blow to the head with your compliments Your love hurts deeper It’s like a brick in the sea and I’m drowning with it  You didn't let me down You didn't tear me apart You just opened my eyes While breaking my heart  You didn't do it for me I'm not as dumb as you think You just made me cry While claiming that you love me  You love me you love me You said you love me But that I'm not good enough I'm not good enough  So understand it means nothing when you say you love me When you say you love me When you say you love me you love me you love me  You didn't let me down You didn't tear me apart You just opened my eyes While breaking my heart  You didn't do it for me I'm not as dumb as you think You just made me cry While claiming that you love me  You love me you love me You said you love me You know the truth is that you're not good enough You're not good enough
sad, Stone cold Stone cold You see me standing But I'm dyin' on the floor  Stone cold Stone cold Maybe if I don't cry I won't feel anymore  Stone cold Baby God knows I try to feel  Happy for you Know that I am Even if I can't understand  I'll take the pain Give me the truth Me and my heart We'll make it through  If happy is her I'm happy for you  Stone cold Stone cold You're dancing with her While I'm staring at my phone  Stone cold Stone cold I was your amber But now she's your shade of gold  Stone cold Baby God knows I try to feel  Happy for you Know that I am Even if I can't understand  I'll take the pain Give me the truth Me and my heart We'll make it through  If happy is her I'm happy for you  Don't wanna be stone cold Stone  I wish I could mean this but here's my goodbye  I'm happy for you Know that I am Even if I can't understand  If happy is her If happy is her I'm happy for you
